# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Sun Dec 31 03:59:10 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# User ID:         asafka7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# User preference: fifth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  where (pl_controv_flag = 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_orbperstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_orbsmaxstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_radjstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_bmassjstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_densstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and st_spectype not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and st_radstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and st_massstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and st_agestr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and sy_diststr not null),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  order by st_spectype asc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_name:        Planet Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_controv_flag: Controversial Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbper:      Orbital Period [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbperlim:   Orbital Period Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radj:        Planet Radius [Jupiter Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radjlim:     Planet Radius Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_dens:        Planet Density [g/cm**3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_denslim:     Planet Density Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccen:    Eccentricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_spectype:    Spectral Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_rad:         Stellar Radius [Solar Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_radlim:      Stellar Radius Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_mass:        Stellar Mass [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_masslim:     Stellar Mass Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_age:         Stellar Age [Gyr],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_agelim:      Stellar Age Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN sy_dist:        Distance [pc],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN sy_disterr1:    Distance [pc] Upper Unc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN sy_disterr2:    Distance [pc] Lower Unc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_name,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_spectype,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_dist,sy_disterr1,sy_disterr2
HD 132406 b,0,974.00000000,39.00000000,-39.00000000,0,1.980000,0.060000,-0.060000,0,1.140,,,0,6.20000,2.20000,-1.10000,0,Mass,5.290000,,,0,0.340000,0.090000,-0.090000,0,G0 V,1.34,0.04,-0.04,0,1.03,0.15,-0.15,0,7.187,0.660,-0.660,0,70.7832000,0.1387000,-0.1381000
HD 1461 b,0,5.77152000,0.00045000,-0.00045000,0,0.063400,0.002200,-0.002200,0,0.216,,,0,0.02026,0.00192,-0.00192,0,Msini,2.500000,,,0,0.172000,,,1,G0 V,1.15,0.03,-0.03,0,1.02,,,0,7.120,1.400,-1.560,0,23.4534000,0.0309000,-0.0309000
HD 1461 c,0,13.50520000,0.00290000,-0.00290000,0,0.111700,0.003900,-0.003900,0,0.199,,,0,0.01759,0.00230,-0.00230,0,Msini,2.770000,,,0,0.305000,,,1,G0 V,1.15,0.03,-0.03,0,1.02,,,0,7.120,1.400,-1.560,0,23.4534000,0.0309000,-0.0309000
HD 150706 b,0,5894.00000000,5584.00000000,-1498.00000000,0,6.700000,4.000000,-1.400000,0,1.180,,,0,2.43000,0.48000,-0.38000,0,Mass,1.800000,,,0,0.380000,0.280000,-0.320000,0,G0 V,0.96,0.02,-0.02,0,1.17,0.12,-0.12,0,3.000,2.000,-2.000,0,28.2697000,0.0229000,-0.0228000
HD 156846 b,0,359.51001000,0.09000000,-0.09000000,0,1.120000,0.020000,-0.020000,0,1.110,,,0,10.67000,0.74000,-0.74000,0,Msini,9.770000,,,0,0.850000,0.000000,0.000000,0,G0 V,1.90,0.04,-0.04,0,1.38,0.14,-0.14,0,2.400,0.300,-0.300,0,47.7332000,0.1170000,-0.1163000
HD 159243 b,0,12.62000000,0.00400000,-0.00400000,0,0.110000,0.002000,-0.002000,0,1.220,,,0,1.13000,0.05000,-0.05000,0,Msini,0.767000,,,0,0.020000,0.018000,-0.018000,0,G0 V,1.12,0.05,-0.05,0,1.12,0.03,-0.03,0,1.250,1.100,-1.100,0,73.3055000,0.2358000,-0.2344000
HD 159243 c,0,248.40000000,4.90000000,-4.90000000,0,0.800000,0.020000,-0.020000,0,1.200,,,0,1.90000,0.13000,-0.13000,0,Msini,1.380000,,,0,0.075000,0.050000,-0.050000,0,G0 V,1.12,0.05,-0.05,0,1.12,0.03,-0.03,0,1.250,1.100,-1.100,0,73.3055000,0.2358000,-0.2344000
HD 17674 b,0,623.80000000,1.60000000,-1.50000000,0,1.420000,0.040000,-0.050000,0,1.240,,,0,0.87000,0.07000,-0.06000,0,Msini,0.566000,,,0,0.130000,,,1,G0 V,1.18,0.10,-0.10,0,0.98,0.10,-0.10,0,8.400,0.600,-0.600,0,44.4264000,0.0861000,-0.0859000
HD 187085 b,0,1019.74000000,21.29000000,-22.58000000,0,2.100000,0.032000,-0.032000,0,1.240,,,0,0.83600,0.01100,-0.01100,0,Msini,0.544000,,,0,0.251000,0.221000,-0.191000,0,G0 V,1.27,0.07,-0.07,0,1.19,0.02,-0.02,0,2.747,0.838,-0.838,0,45.8993000,0.0938000,-0.0935000
HD 209458 b,0,3.52474859,0.00000038,-0.00000038,0,0.047070,0.000450,-0.000470,0,1.390,0.020,-0.020,0,0.73000,0.04000,-0.04000,0,Mass,0.362000,0.006000,-0.006000,0,0.000000,,,0,G0 V,1.19,0.02,-0.02,0,1.23,0.09,-0.09,0,3.100,0.800,-0.700,0,48.3016000,0.1240000,-0.1234000
HD 210277 b,0,442.19000000,0.50000000,-0.50000000,0,1.130000,0.020000,-0.020000,0,1.220,,,0,1.29000,0.05000,-0.05000,0,Msini,0.896000,,,0,0.480000,0.020000,-0.020000,0,G0 V,1.07,0.01,-0.01,0,1.01,0.05,-0.05,0,12.000,2.000,-2.000,0,21.2985000,0.0220000,-0.0220000
HD 216435 b,0,1311.00000000,49.00000000,-49.00000000,0,2.560000,0.170000,-0.170000,0,1.220,,,0,1.26000,0.13000,-0.13000,0,Msini,0.856000,,,0,0.070000,0.078000,-0.078000,0,G0 V,1.80,0.03,-0.03,0,1.30,,,0,3.000,,,-1,32.9834000,0.0848000,-0.0843000
HD 24040 b,0,3668.00000000,170.00000000,-170.00000000,0,4.920000,0.210000,-0.210000,0,1.160,,,0,3.86000,0.36000,-0.36000,0,Msini,3.070000,,,0,0.040000,0.060000,-0.060000,0,G0 V,1.30,0.02,-0.02,0,1.11,0.12,-0.12,0,6.680,1.000,-1.520,0,46.6224000,0.1362000,-0.1355000
HD 24040 c,0,515.40000000,2.20000000,-2.50000000,0,1.300000,0.021000,-0.022000,0,0.834,,,0,0.20100,0.02700,-0.02700,0,Msini,0.429000,,,0,0.110000,0.120000,-0.079000,0,G0 V,1.39,0.03,-0.03,0,1.10,0.05,-0.05,0,6.680,1.000,-1.520,0,46.6224000,0.1362000,-0.1355000
HD 34445 b,0,1049.00000000,11.00000000,-11.00000000,0,2.070000,0.040000,-0.040000,0,1.240,,,0,0.82000,0.09000,-0.09000,0,Msini,0.533000,,,0,0.270000,0.070000,-0.070000,0,G0 V,1.38,0.02,-0.02,0,1.14,0.09,-0.09,0,8.500,2.000,-2.000,0,46.0907000,0.0996000,-0.0991000
HD 34445 c,0,214.67000000,0.45000000,-0.45000000,0,0.718100,0.004900,-0.004900,0,0.752,,,0,0.16800,0.01600,-0.01600,0,Msini,0.492000,,,0,0.036000,0.071000,-0.036000,0,G0 V,1.38,0.08,-0.08,0,1.07,0.02,-0.02,0,8.500,2.000,-2.000,0,46.0907000,0.0996000,-0.0991000
HD 34445 d,0,117.87000000,0.18000000,-0.18000000,0,0.481700,0.003300,-0.003300,0,0.542,,,0,0.09700,0.13000,-0.13000,0,Msini,0.754000,,,0,0.027000,0.051000,-0.027000,0,G0 V,1.38,0.08,-0.08,0,1.07,0.02,-0.02,0,8.500,2.000,-2.000,0,46.0907000,0.0996000,-0.0991000
HD 34445 e,0,49.17500000,0.04500000,-0.04500000,0,0.268700,0.001900,-0.001900,0,0.380,,,0,0.05290,0.00890,-0.00890,0,Msini,1.190000,,,0,0.090000,0.062000,-0.062000,0,G0 V,1.38,0.08,-0.08,0,1.07,0.02,-0.02,0,8.500,2.000,-2.000,0,46.0907000,0.0996000,-0.0991000
HD 34445 f,0,676.80000000,7.90000000,-7.90000000,0,1.543000,0.016000,-0.016000,0,0.613,,,0,0.11900,0.02100,-0.02100,0,Msini,0.640000,,,0,0.031000,0.057000,-0.031000,0,G0 V,1.38,0.08,-0.08,0,1.07,0.02,-0.02,0,8.500,2.000,-2.000,0,46.0907000,0.0996000,-0.0991000
HD 34445 g,0,5700.00000000,1500.00000000,-1500.00000000,0,6.360000,1.020000,-1.020000,0,1.210,,,0,0.38000,0.13000,-0.13000,0,Msini,0.263000,,,0,0.032000,0.080000,-0.032000,0,G0 V,1.38,0.08,-0.08,0,1.07,0.02,-0.02,0,8.500,2.000,-2.000,0,46.0907000,0.0996000,-0.0991000
HD 39091 b,0,2088.75851000,0.40896000,-0.42232000,0,3.311000,0.134000,-0.148000,0,1.100,,,0,12.32500,1.19200,-1.38400,0,Mass,11.300000,,,0,0.642000,0.000700,-0.000600,0,G0 V,1.19,0.00,0.00,0,1.10,0.14,-0.14,0,3.920,1.030,-0.980,0,18.2702000,0.0226000,-0.0226000
HD 55696 b,0,1827.00000000,10.00000000,-10.00000000,0,3.180000,0.180000,-0.180000,0,1.160,,,0,4.27000,1.00000,-0.69000,0,Mass,3.470000,,,0,0.705000,0.022000,-0.022000,0,G0 V,1.52,0.07,-0.07,0,1.29,0.20,-0.20,0,2.640,0.500,-0.500,0,77.9693000,0.1836000,-0.1827000
HD 89307 b,0,2166.00000000,38.00000000,-38.00000000,0,3.270000,0.070000,-0.070000,0,1.190,,,0,2.02000,0.27000,-0.15000,0,Mass,1.470000,,,0,0.200000,0.050000,-0.050000,0,G0 V,1.10,0.01,-0.01,0,1.27,0.12,-0.12,0,2.310,0.150,-0.150,0,32.0104000,0.0528000,-0.0526000
HD 93963 A b,0,1.03913530,0.00000490,-0.00000490,0,0.020850,0.000370,-0.000370,0,0.120,0.004,-0.004,0,0.02454,0.01007,-0.01007,0,Mass,17.400000,,,0,,,,,G0 V,1.04,0.01,-0.01,0,1.11,0.04,-0.04,0,1.400,0.800,-0.400,0,82.3432000,0.3932000,-0.3896000
HD 93963 A c,0,3.64513980,0.00001060,-0.00001420,0,0.048130,0.000850,-0.000850,0,0.288,0.005,-0.005,0,0.06041,0.01290,-0.01290,0,Mass,3.140000,,,0,,,,,G0 V,1.04,0.01,-0.01,0,1.11,0.04,-0.04,0,1.400,0.800,-0.400,0,82.3432000,0.3932000,-0.3896000
HD 96700 b,0,8.12450000,0.00060000,-0.00060000,0,0.077700,0.001300,-0.001300,0,0.261,,,0,0.02800,0.00126,-0.00126,0,Msini,1.940000,,,0,0.138000,,,1,G0 V,1.16,0.04,-0.04,0,0.89,0.01,-0.01,0,8.600,0.700,-0.700,0,25.4111000,0.0284000,-0.0283000
HD 96700 c,0,19.88000000,0.01000000,-0.01000000,0,0.141000,0.002000,-0.002000,0,0.151,,,0,0.01101,0.00126,-0.00126,0,Msini,3.980000,,,0,0.293000,,,1,G0 V,1.16,0.04,-0.04,0,0.89,0.01,-0.01,0,8.600,0.700,-0.700,0,25.4111000,0.0284000,-0.0283000
HD 96700 d,0,103.50000000,0.10000000,-0.10000000,0,0.424000,0.007000,-0.007000,0,0.322,,,0,0.03996,0.00315,-0.00315,0,Msini,1.480000,,,0,0.270000,0.080000,-0.080000,0,G0 V,1.16,0.04,-0.04,0,0.89,0.01,-0.01,0,8.600,0.700,-0.700,0,25.4111000,0.0284000,-0.0283000
HR 5183 b,0,27000.00000000,16000.00000000,-8000.00000000,0,18.000000,6.000000,-4.000000,0,1.170,,,0,3.31000,0.16000,-0.12000,0,Mass,2.570000,,,0,0.840000,0.040000,-0.040000,0,G0 V,1.53,0.06,-0.05,0,1.07,0.04,-0.04,0,7.700,1.400,-1.200,0,31.4607000,0.0390000,-0.0389000
K2-100 b,0,1.67390350,0.00000040,-0.00000040,0,0.030100,0.001400,-0.001400,0,0.346,0.014,-0.014,0,0.06859,0.01951,-0.01951,0,Mass,2.040000,0.660000,-0.610000,0,0.000000,,,0,G0 V,1.24,0.05,-0.05,0,1.15,0.05,-0.05,0,0.750,0.004,-0.007,0,188.9590000,2.4710000,-2.4100000
KELT-10 b,0,4.16627390,0.00000630,-0.00000630,0,0.052500,0.000860,-0.000970,0,1.399,0.069,-0.049,0,0.67900,0.03900,-0.03800,0,Mass,0.308000,0.033000,-0.040000,0,,,,,G0 V,1.21,0.05,-0.04,0,1.11,0.06,-0.06,0,4.500,0.700,-0.700,0,188.4040000,2.1820000,-2.1320000
Kepler-1655 b,0,11.87287870,0.00000850,-0.00000850,0,0.102900,0.001400,-0.001400,0,0.197,0.007,-0.007,0,0.01699,0.00535,-0.00535,0,Mass,2.720000,0.970000,-0.900000,0,0.190000,,,1,G0 V,1.03,0.02,-0.02,0,1.03,0.04,-0.04,0,2.560,1.060,-1.060,0,213.2600000,0.9910000,-0.9820000
Kepler-66 b,0,17.81581500,0.00007500,-0.00007500,0,0.135200,0.001700,-0.001700,0,0.250,0.014,-0.014,0,0.02590,,,0,M-R relationship,2.070000,,,0,0.000000,,,0,G0 V,0.97,0.04,-0.04,0,1.04,0.04,-0.04,0,1.000,0.170,-0.170,0,1202.9600000,37.2950000,-37.2950000
Qatar-3 b,0,2.50792040,,,0,0.037830,0.000690,-0.000690,0,1.096,0.140,-0.140,0,4.31000,0.47000,-0.47000,0,Mass,4.000000,1.200000,-1.200000,0,0.000000,,,0,G0 V,1.27,0.14,-0.14,0,1.15,0.06,-0.06,0,0.310,0.001,-0.001,0,735.6010000,33.4630000,-30.7230000
Qatar-8 b,0,3.71495000,0.00100000,-0.00100000,0,0.047400,0.000800,-0.000800,0,1.285,0.022,-0.022,0,0.37100,0.06200,-0.06200,0,Mass,0.216000,0.037000,-0.037000,0,0.000000,,,0,G0 V,1.32,0.02,-0.02,0,1.03,0.05,-0.05,0,8.300,2.100,-2.100,0,281.4980000,2.5880000,-2.5430000
TrES-2 b,0,2.47063000,0.00001000,-0.00001000,0,0.035630,0.000480,-0.000580,0,1.360,0.080,-0.080,0,1.49000,0.22000,-0.22000,0,Mass,0.884000,0.021000,-0.021000,0,0.000000,,,0,G0 V,1.12,0.07,-0.07,0,1.36,0.30,-0.30,0,3.550,1.360,-1.320,0,215.3200000,1.0500000,-1.0390000
WASP-184 b,0,5.18170000,0.00001000,-0.00001000,0,0.062700,0.001200,-0.001200,0,1.330,0.090,-0.090,0,0.57000,0.10000,-0.10000,0,Mass,0.320000,0.090000,-0.090000,0,0.000000,,,0,G0 V,1.65,0.09,-0.09,0,1.23,0.07,-0.07,0,4.700,1.100,-1.100,0,663.2310000,16.9650000,-16.1520000
WASP-185 b,0,9.38755000,0.00002000,-0.00002000,0,0.090400,0.001700,-0.001700,0,1.250,0.080,-0.080,0,0.98000,0.06000,-0.06000,0,Mass,0.660000,0.160000,-0.160000,0,0.240000,0.040000,-0.040000,0,G0 V,1.50,0.08,-0.08,0,1.12,0.06,-0.06,0,6.600,1.600,-1.600,0,279.3500000,3.4390000,-3.3580000
WASP-192 b,0,2.87867650,0.00000280,-0.00000280,0,0.040800,0.000800,-0.000800,0,1.230,0.080,-0.080,0,2.30000,0.16000,-0.16000,0,Mass,1.620000,0.410000,-0.410000,0,0.000000,,,0,G0 V,1.32,0.07,-0.07,0,1.09,0.06,-0.06,0,5.700,1.900,-1.900,0,508.8850000,16.6460000,-15.6410000
XO-7 b,0,2.86414240,0.00000430,-0.00000430,0,0.044210,0.000620,-0.000620,0,1.373,0.026,-0.026,0,0.70900,0.03400,-0.03400,0,Mass,0.340000,0.027000,-0.027000,0,0.038000,0.033000,-0.033000,0,G0 V,1.48,0.02,-0.02,0,1.41,0.06,-0.06,0,1.180,0.980,-0.710,0,234.1490000,1.1940000,-1.1810000
pi Men c,0,6.26791000,0.00043000,-0.00043000,0,0.069000,0.003000,-0.003000,0,0.184,0.003,-0.003,0,0.01142,0.00120,-0.00120,0,Mass,2.820000,0.530000,-0.530000,0,0.077000,0.076000,-0.049000,0,G0 V,1.19,0.00,0.00,0,1.10,0.14,-0.14,0,3.920,1.030,-0.980,0,18.2702000,0.0226000,-0.0226000
psi1 Dra B b,0,3117.00000000,42.00000000,-42.00000000,0,4.430000,0.040000,-0.040000,0,1.210,,,0,1.53000,0.10000,-0.10000,0,Msini,1.090000,,,0,0.400000,0.050000,-0.050000,0,G0 V,1.26,0.05,-0.04,0,1.19,0.07,-0.07,0,3.300,1.000,-1.000,0,22.7188000,0.0258000,-0.0258000
rho CrB c,0,102.19000000,0.27000000,-0.22000000,0,0.420600,0.004400,-0.004500,0,0.515,,,0,0.08873,0.00472,-0.00472,0,Msini,0.802000,,,0,0.096000,0.053000,-0.054000,0,G0 V,1.35,0.03,-0.02,0,0.95,0.01,-0.01,0,10.200,0.500,-0.500,0,17.4671000,0.0241000,-0.0240000
rho CrB d,0,282.20000000,2.20000000,-3.70000000,0,0.827000,0.011000,-0.011000,0,0.440,,,0,0.06796,0.00787,-0.00787,0,Msini,0.985000,,,0,0.000000,,,0,G0 V,1.35,0.03,-0.02,0,0.95,0.01,-0.01,0,10.200,0.500,-0.500,0,17.4671000,0.0241000,-0.0240000
rho CrB e,0,12.94900000,0.01400000,-0.01400000,0,0.106100,0.001100,-0.001100,0,0.158,,,0,0.01192,0.00167,-0.00170,0,Msini,3.760000,,,0,0.126000,0.054000,-0.078000,0,G0 V,1.35,0.03,-0.02,0,0.95,0.01,-0.01,0,10.200,0.500,-0.500,0,17.4671000,0.0241000,-0.0240000
HD 213240 b,0,882.70001000,7.60000000,-7.60000000,0,1.890000,0.030000,-0.030000,0,1.140,,,0,5.21000,1.50000,-0.49000,0,Mass,4.340000,,,0,0.420000,0.010000,-0.010000,0,G0/1 V,1.51,0.02,-0.02,0,1.57,0.12,-0.12,0,4.600,0.200,-0.200,0,40.8707000,0.0626000,-0.0625000
47 UMa d,0,14002.00000000,4018.00000000,-5095.00000000,0,11.600000,2.100000,-2.900000,0,1.200,,,0,1.64000,0.29000,-0.48000,0,Msini,1.160000,,,0,0.160000,0.090000,-0.160000,0,G0V,1.21,0.04,-0.06,0,1.06,0.13,-0.14,0,6.480,1.440,-1.040,0,13.7967000,0.0289000,-0.0289000
HD 52265 b,0,119.27000000,0.02000000,-0.02000000,0,0.520000,0.009000,-0.009000,0,1.220,,,0,1.21000,0.05000,-0.05000,0,Msini,0.822000,,,0,0.270000,0.020000,-0.020000,0,G0V,1.32,0.02,-0.02,0,1.20,,,0,3.500,,,0,29.9803000,0.0424000,-0.0423000
HR 810 b,0,302.79999000,2.30000000,-2.30000000,0,0.920000,0.020000,-0.020000,0,1.190,,,0,2.27000,0.25000,-0.25000,0,Msini,1.690000,,,0,0.140000,0.130000,-0.130000,0,G0V,1.13,0.02,-0.02,0,1.34,0.13,-0.13,0,2.720,,,0,17.3181000,0.0162000,-0.0162000
HD 141004 b,0,15.50830000,0.00160000,-0.00180000,0,0.123800,0.002000,-0.002000,0,0.336,,,0,0.04290,0.00460,-0.00460,0,Msini,1.400000,,,0,0.160000,0.110000,-0.100000,0,G0Vvar,1.39,0.03,-0.03,0,1.05,0.05,-0.05,0,6.320,0.880,-1.560,0,11.8148000,0.0361000,-0.0359000
WASP-113 b,0,4.54216875,0.00000420,-0.00000420,0,0.058850,0.000100,-0.000100,0,1.409,0.096,-0.140,0,0.47500,0.05400,-0.05200,0,Mass,0.228000,0.073000,-0.045000,0,0.000000,,,0,G1,1.61,0.09,-0.12,0,1.32,0.07,-0.07,0,6.200,1.600,-3.800,0,435.1560000,4.4330000,-4.3460000
WASP-129 b,0,5.74814500,0.00000400,-0.00000400,0,0.062800,0.000700,-0.000700,0,0.930,0.030,-0.030,0,1.00000,0.10000,-0.10000,0,Mass,1.600000,0.300000,-0.300000,0,0.096000,,,1,G1,0.90,0.02,-0.02,0,1.00,0.03,-0.03,0,1.000,0.900,-0.900,0,301.4620000,3.3800000,-3.3070000
