# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Dec 19 03:41:26 2023
#
# User ID:         asafka7a
#
# User preference: third*
#
# CONSTRAINT:  where (pl_controv_flag = 0
# CONSTRAINT:  and pl_orbperstr not null
# CONSTRAINT:  and pl_orbsmaxstr not null
# CONSTRAINT:  and pl_radjstr not null
# CONSTRAINT:  and pl_bmassjstr not null
# CONSTRAINT:  and pl_densstr not null
# CONSTRAINT:  and st_radstr not null
# CONSTRAINT:  and st_massstr not null
# CONSTRAINT:  and st_agestr not null
# CONSTRAINT:  and sy_diststr not null)
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_spectype,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_dist,sy_disterr1,sy_disterr2
CoRoT-14 b,0,1.51214000,0.00013000,-0.00013000,0,0.027000,0.002000,-0.002000,0,1.090,0.070,-0.070,0,7.60000,0.60000,-0.60000,0,Mass,7.300000,1.500000,-1.500000,0,0.000000,,,0,F9 V,1.21,0.08,-0.08,0,1.13,0.09,-0.09,0,4.200,3.800,-3.800,0,1744.6000000,173.0300000,-144.9000000
CoRoT-16 b,0,5.35227000,0.00020000,-0.00020000,0,0.061800,0.001500,-0.001500,0,1.170,0.160,-0.140,0,0.53500,0.08500,-0.08300,0,Mass,0.440000,0.210000,-0.140000,0,0.330000,0.090000,-0.100000,0,G5 V,1.19,0.14,-0.13,0,1.10,0.08,-0.08,0,6.730,2.800,-2.800,0,732.4090000,35.3440000,-32.2820000
CoRoT-17 b,0,3.76810000,0.00030000,-0.00030000,0,0.046100,0.000800,-0.000800,0,1.020,0.070,-0.070,0,2.43000,0.30000,-0.30000,0,Mass,2.820000,0.380000,-0.380000,0,0.000000,,,0,G2 V,1.59,0.07,-0.07,0,1.04,0.10,-0.10,0,10.700,1.000,-1.000,0,1176.1200000,57.1700000,-52.1900000
CoRoT-18 b,0,1.90006930,0.00000280,-0.00000280,0,0.029500,0.001600,-0.001600,0,1.310,0.180,-0.180,0,3.47000,0.38000,-0.38000,0,Mass,2.200000,0.800000,-0.800000,0,0.080000,,,1,G9 V,1.00,0.13,-0.13,0,0.95,0.15,-0.15,0,0.032,0.003,-0.003,0,764.8890000,27.6140000,-25.7840000
CoRoT-19 b,0,3.89713000,0.00002000,-0.00002000,0,0.051800,0.000800,-0.000800,0,1.290,0.030,-0.030,0,1.11000,0.06000,-0.06000,0,Mass,0.710000,0.060000,-0.060000,0,0.047000,0.045000,-0.045000,0,F9 V,1.65,0.04,-0.04,0,1.21,0.05,-0.05,0,5.000,1.000,-1.000,0,790.6630000,26.7370000,-25.0710000
CoRoT-2 b,0,1.74299350,0.00000100,-0.00000100,0,0.027980,0.000760,-0.000800,0,1.466,0.042,-0.044,0,3.47000,0.22000,-0.22000,0,Mass,1.470000,0.080000,-0.074000,0,0.014300,0.007700,-0.007600,0,,0.91,0.03,-0.03,0,0.96,0.08,-0.08,0,2.700,3.200,-2.700,0,213.2830000,2.4850000,-2.4300000
CoRoT-20 b,0,9.24285000,0.00030000,-0.00030000,0,0.090000,0.002000,-0.002000,0,0.840,0.040,-0.040,0,4.30000,0.20000,-0.20000,0,Mass,8.870000,1.100000,-1.100000,0,0.590000,0.020000,-0.020000,0,G2 V,1.02,0.05,-0.05,0,1.14,0.08,-0.08,0,0.100,0.800,-0.040,0,844.0610000,24.1710000,-22.8830000
CoRoT-20 c,0,1675.00000000,19.00000000,-17.00000000,0,2.900000,0.070000,-0.070000,0,1.090,,,0,17.00000,1.00000,-1.00000,0,Msini,16.400000,,,0,0.600000,0.030000,-0.030000,0,G2 V,1.37,0.03,-0.04,0,1.14,0.08,-0.08,0,0.100,0.800,-0.040,0,844.0610000,24.1710000,-22.8830000
CoRoT-21 b,0,2.72474000,0.00014000,-0.00014000,0,0.041700,0.001100,-0.001100,0,1.300,0.140,-0.140,0,2.26000,0.31000,-0.31000,0,Mass,1.360000,0.480000,-0.480000,0,0.000000,,,0,F8 IV,1.95,0.21,-0.21,0,1.29,0.09,-0.09,0,4.100,0.100,-0.500,0,1398.8341969,286.4501849,-286.4501849
CoRoT-22 b,0,9.75598000,0.00011000,-0.00011000,0,0.092000,0.001400,-0.001400,0,0.435,0.015,-0.035,0,0.03800,0.04400,-0.02800,0,Mass,0.249000,1.000000,-0.097000,0,0.077000,0.300000,-0.042000,0,G3 V,1.14,0.04,-0.09,0,1.10,0.05,-0.05,0,3.300,2.000,-2.000,0,627.1580000,11.1870000,-10.8080000
CoRoT-23 b,0,3.63130000,0.00010000,-0.00010000,0,0.048000,0.004000,-0.004000,0,1.050,0.130,-0.130,0,2.80000,0.30000,-0.30000,0,Mass,3.000000,1.100000,-1.100000,0,0.160000,0.020000,-0.020000,0,G0 V,1.61,0.18,-0.18,0,1.14,0.08,-0.08,0,7.200,1.500,-1.000,0,1060.9700000,45.4700000,-41.9400000
CoRoT-24 b,0,5.11340000,0.00060000,-0.00060000,0,0.056000,0.002000,-0.002000,0,0.330,0.040,-0.040,0,0.01800,,,1,Mass,0.900000,,,1,0.000000,,,0,K1 V,0.86,0.09,-0.09,0,0.91,0.09,-0.09,0,11.000,,,0,591.5550000,16.0430000,-15.2320000
CoRoT-24 c,0,11.75900000,0.00630000,-0.00630000,0,0.098000,0.003000,-0.003000,0,0.440,0.040,-0.040,0,0.08800,0.03500,-0.03500,0,Mass,1.300000,0.500000,-0.400000,0,0.000000,,,0,K1 V,0.86,0.09,-0.09,0,0.91,0.09,-0.09,0,11.000,,,0,591.5550000,16.0430000,-15.2320000
CoRoT-25 b,0,4.86069000,0.00006000,-0.00006000,0,0.057800,0.002000,-0.000900,0,1.080,0.300,-0.100,0,0.27000,0.04000,-0.04000,0,Mass,0.150000,0.150000,-0.060000,0,0.000000,,,0,F9,1.19,0.14,-0.03,0,1.09,0.11,-0.05,0,4.500,1.800,-2.000,0,1103.4800000,44.2800000,-41.0500000
CoRoT-26 b,0,4.20474000,0.00005000,-0.00005000,0,0.052600,0.001000,-0.001000,0,1.260,0.130,-0.070,0,0.52000,0.05000,-0.05000,0,Mass,0.280000,0.090000,-0.070000,0,0.000000,,,0,G5,1.79,0.18,-0.09,0,1.09,0.06,-0.06,0,8.600,1.800,-0.900,0,1045.1800000,,
CoRoT-27 b,0,3.57532000,0.00006000,-0.00006000,0,0.047600,0.006600,-0.006600,0,1.007,0.044,-0.044,0,10.39000,0.55000,-0.55000,0,Mass,12.600000,1.920000,-1.670000,0,0.065000,,,1,G2,1.08,0.18,-0.06,0,1.05,0.11,-0.11,0,4.210,2.720,-2.720,0,1010.2800000,69.2600000,-61.0360000
CoRoT-28 b,0,5.20851000,0.00038000,-0.00038000,0,0.060300,0.005000,-0.005000,0,0.955,0.066,-0.066,0,0.48400,0.08700,-0.08700,0,Mass,0.690000,0.270000,-0.270000,0,0.047000,0.055000,-0.038000,0,G8/9 IV,1.78,0.11,-0.11,0,1.01,0.14,-0.14,0,12.000,1.500,-1.500,0,766.1830000,14.6850000,-14.1520000
CoRoT-29 b,0,2.85057000,0.00000600,-0.00000600,0,0.038600,0.005900,-0.005900,0,0.900,0.160,-0.160,0,0.85000,0.20000,-0.20000,0,Mass,1.450000,0.740000,-0.740000,0,0.082000,0.081000,-0.081000,0,K0 V,0.90,0.12,-0.12,0,0.97,0.14,-0.14,0,4.500,3.500,-3.500,0,806.5070000,44.0270000,-39.7600000
CoRoT-3 b,0,4.25680000,0.00000500,-0.00000500,0,0.057830,0.000850,-0.000850,0,1.010,0.070,-0.070,0,21.66000,1.00000,-1.00000,0,Mass,26.400000,5.600000,-5.600000,0,0.000000,,,0,F3 V,1.56,0.09,-0.09,0,1.37,0.09,-0.09,0,2.200,0.600,-0.600,0,768.7710000,30.7910000,-28.5450000
CoRoT-30 b,0,9.06005000,0.00024000,-0.00024000,0,0.084400,0.001200,-0.001200,0,1.009,0.076,-0.076,0,2.90000,0.22000,-0.22000,0,Mass,3.450000,0.650000,-0.650000,0,0.007000,0.031000,-0.031000,0,G3 V,0.91,0.09,-0.03,0,0.98,0.03,-0.05,0,3.000,3.700,-2.400,0,1032.2300000,48.5700000,-44.4670000
CoRoT-31 b,0,4.62941000,0.00075000,-0.00075000,0,0.058600,0.003400,-0.003400,0,1.460,0.300,-0.300,0,0.84000,0.34000,-0.34000,0,Mass,0.330000,0.180000,-0.180000,0,0.020000,0.160000,-0.160000,0,G2 IV,2.15,0.56,-0.66,0,1.25,0.22,-0.21,0,4.700,4.700,-2.200,0,2005.7600000,169.7900000,-145.7100000
CoRoT-35 b,0,3.22748000,0.00008000,-0.00008000,0,0.042900,0.000920,-0.000920,0,1.680,0.110,-0.110,0,1.10000,0.37000,-0.37000,0,Mass,0.290000,0.110000,-0.110000,0,0.000000,,,0,F6 V,1.65,0.10,-0.11,0,1.01,0.07,-0.06,0,6.100,1.300,-1.300,0,1123.2100000,55.9000000,-50.9200000
CoRoT-36 b,0,5.61653100,0.00002300,-0.00002300,0,0.066000,0.007000,-0.007000,0,1.410,0.140,-0.140,0,0.68000,0.47000,-0.43000,1,Mass,0.250000,0.170000,-0.170000,0,0.000000,,,0,F3 V,1.52,0.20,-0.10,0,1.32,0.09,-0.09,0,2.100,0.600,-0.500,0,925.9580000,27.7960000,-26.2470000
CoRoT-4 b,0,9.20205000,0.00037000,-0.00037000,0,0.090000,0.001000,-0.001000,0,1.190,0.060,-0.050,0,0.72000,0.08000,-0.08000,0,Mass,0.525000,0.150000,-0.150000,0,0.000000,0.100000,-0.100000,0,,1.17,0.01,-0.03,0,1.16,0.03,-0.02,0,1.000,1.000,-0.300,0,726.4120000,15.1810000,-14.5820000
CoRoT-5 b,0,4.03789620,0.00000190,-0.00000190,0,0.049470,0.000260,-0.000290,0,1.388,0.046,-0.047,0,0.46700,0.04700,-0.02400,0,Mass,0.217000,0.031000,-0.025000,0,0.090000,0.090000,-0.040000,0,F9 V,1.19,0.04,-0.04,0,1.00,0.02,-0.02,0,6.900,1.400,-1.400,0,882.4720000,25.6200000,-25.6200000
CoRoT-6 b,0,8.88659300,0.00000400,-0.00000400,0,0.085500,0.001500,-0.001500,0,1.166,0.035,-0.035,0,2.96000,0.34000,-0.34000,0,Mass,2.320000,0.310000,-0.310000,0,0.100000,,,1,F9 V,1.03,0.03,-0.03,0,1.05,0.05,-0.05,0,2.500,2.100,-1.700,0,645.2940000,12.4530000,-11.9970000
CoRoT-7 b,0,0.85359163,0.00000001,-0.00000001,0,0.017016,0.000170,-0.000036,0,0.150,0.010,-0.010,0,0.01283,0.00321,-0.00321,0,Mass,9.355000,0.235000,-0.235000,0,0.000000,,,0,G9 V,0.83,0.04,-0.04,0,0.82,0.17,-0.17,0,1.800,0.500,-0.600,0,159.9060000,0.9170000,-0.9060000
CoRoT-7 c,0,3.69800000,0.00300000,-0.00300000,0,0.046000,,,0,0.253,,,0,0.02643,0.00283,-0.00283,0,Mass,2.040000,,,0,0.000000,,,0,G9 V,0.86,0.05,-0.04,0,0.90,0.12,-0.10,0,1.800,0.500,-0.600,0,159.9060000,0.9170000,-0.9060000
CoRoT-8 b,0,6.21229000,0.00003000,-0.00003000,0,0.063000,0.001000,-0.001000,0,0.570,0.020,-0.020,0,0.22000,0.03000,-0.03000,0,Mass,1.600000,0.100000,-0.100000,0,0.000000,,,0,K1 V,0.77,0.02,-0.02,0,0.88,0.04,-0.04,0,3.000,,,1,322.0370000,2.7140000,-2.7140000
CoRoT-9 b,0,95.27265600,0.00006800,-0.00006800,0,0.402100,0.005400,-0.005400,0,1.066,0.075,-0.063,0,0.84000,0.05000,-0.05000,0,Mass,0.860000,0.180000,-0.160000,0,0.133000,0.042000,-0.037000,0,G3 V,0.96,0.06,-0.06,0,0.96,0.04,-0.04,0,6.000,3.000,-3.000,0,412.9800000,4.7250000,-4.6220000
DMPP-1 b,0,18.57000000,0.01000000,-0.01000000,0,0.146200,0.001200,-0.001200,0,0.472,,,0,0.07636,0.00365,-0.00500,0,Msini,0.901000,,,0,0.083000,,,1,F8 V,1.26,0.02,-0.02,0,1.21,0.03,-0.03,0,2.010,0.540,-0.540,0,62.5388000,0.1782000,-0.1773000
DMPP-1 c,0,6.58400000,0.00300000,-0.00200000,0,0.073300,0.000600,-0.000700,0,0.273,,,0,0.03020,0.00167,-0.00497,0,Msini,1.840000,,,0,0.057000,,,1,F8 V,1.26,0.02,-0.02,0,1.21,0.03,-0.03,0,2.010,0.540,-0.540,0,62.5388000,0.1782000,-0.1773000
DMPP-1 d,0,2.88200000,0.00100000,-0.00100000,0,0.042200,0.000400,-0.000300,0,0.147,,,0,0.01054,0.00120,-0.00107,0,Msini,4.100000,,,0,0.070000,,,1,F8 V,1.26,0.02,-0.02,0,1.21,0.03,-0.03,0,2.010,0.540,-0.540,0,62.5388000,0.1782000,-0.1773000
DMPP-1 e,0,5.51600000,0.00200000,-0.00400000,0,0.065100,0.000500,-0.000500,0,0.166,,,0,0.01299,0.00208,-0.00359,0,Msini,3.530000,,,0,0.070000,,,1,F8 V,1.26,0.02,-0.02,0,1.21,0.03,-0.03,0,2.010,0.540,-0.540,0,62.5388000,0.1782000,-0.1773000
DMPP-2 b,0,5.20720000,0.00020000,-0.00550000,0,0.066400,0.000500,-0.000500,0,1.280,,,0,0.43700,0.03000,-0.05900,0,Msini,0.261000,,,0,0.078000,,,0,F5 V,1.78,0.09,-0.09,0,1.44,0.03,-0.03,0,2.000,0.300,-0.300,0,137.9400000,0.6810000,-0.6750000
DMPP-3 A b,0,6.67320000,0.00110000,-0.00030000,0,0.066200,0.001300,-0.001300,0,0.126,,,0,0.00812,0.00110,-0.00182,0,Msini,5.060000,,,0,0.140000,0.091000,-0.053000,0,K0 V,0.91,0.02,-0.02,0,0.87,0.05,-0.05,0,10.900,4.700,-4.700,0,45.2300000,1.6000000,-1.7200000
DMPP-4 b,0,3.49820000,0.00220000,-0.23270000,0,0.048530,0.000360,-0.001970,0,0.315,,,0,0.03839,0.00566,-0.00598,0,Msini,1.520000,,,0,0.063000,,,1,F5-F8 V,1.38,0.01,-0.01,0,1.25,0.02,-0.02,0,2.150,0.320,-0.320,0,25.3284000,0.0382000,-0.0380000
EPIC 211822797 b,0,21.17019630,0.00006620,-0.00006420,0,0.119500,0.010000,-0.025100,0,0.171,0.011,-0.006,0,0.01370,,,0,M-R relationship,3.380000,,,0,0.060000,0.135970,-0.048705,0,M0,0.58,0.01,-0.01,0,0.62,0.02,-0.02,0,0.790,0.030,-0.030,0,186.1970000,1.3645000,-1.3645000
EPIC 211945201 b,0,19.49221000,0.00066600,-0.00065300,0,0.149300,0.001500,-0.001500,0,0.514,0.027,-0.027,0,0.08495,0.04405,-0.03964,0,Mass,0.650000,0.340000,-0.300000,0,0.000000,,,0,G0,1.39,0.02,-0.02,0,1.17,0.04,-0.04,0,3.990,0.850,-0.700,0,181.6900000,1.2950000,-1.2770000
EPIC 220674823 b,0,0.57129200,0.00001200,-0.00001200,0,0.013260,0.000280,-0.000230,0,0.154,0.003,-0.003,0,0.02583,0.00239,-0.00233,0,Mass,8.770000,1.000000,-0.940000,0,0.000000,,,0,G5 V,0.99,0.01,-0.01,0,0.95,0.06,-0.05,0,7.500,3.800,-4.000,0,244.5900000,3.0440000,-2.9720000
EPIC 220674823 c,0,13.33970000,0.00096000,-0.00096000,0,0.108300,0.002300,-0.001800,0,0.253,0.008,-0.007,0,0.02800,0.00755,-0.00755,0,Mass,2.120000,0.580000,-0.570000,0,0.130000,,,1,G5 V,0.99,0.01,-0.01,0,0.95,0.06,-0.05,0,7.500,3.800,-4.000,0,244.5900000,3.0440000,-2.9720000
EPIC 229004835 b,0,16.14113200,0.00001900,-0.00001900,0,0.123700,0.001700,-0.001700,0,0.208,0.007,-0.008,0,0.03272,0.00503,-0.00472,0,Mass,4.490000,0.920000,-0.810000,0,0.230000,,,1,,1.00,0.01,-0.01,0,0.97,0.04,-0.04,0,4.900,1.900,-1.700,0,121.9710000,0.8790000,-0.8660000
EPIC 246851721 b,0,6.18023500,0.00001400,-0.00001400,0,0.072290,0.000740,-0.000750,0,1.051,0.044,-0.044,0,3.00000,1.10000,-1.20000,0,Mass,3.100000,1.300000,-1.300000,0,,,,,F5 V,1.59,0.03,-0.03,0,1.32,0.04,-0.04,0,3.020,0.440,-0.460,0,372.6320000,19.4560000,-17.6440000
EPIC 249893012 b,0,3.59510000,0.00030000,-0.00030000,0,0.047000,0.005000,-0.007000,0,0.174,0.008,-0.007,0,0.02753,0.00343,-0.00340,0,Mass,6.390000,1.190000,-1.040000,0,0.060000,0.080000,-0.040000,0,G8 IV/V,1.71,0.04,-0.04,0,1.05,0.05,-0.05,0,9.000,0.500,-0.600,0,321.2960000,4.1890000,-4.0850000
EPIC 249893012 c,0,15.62400000,0.00100000,-0.00100000,0,0.130000,0.010000,-0.020000,0,0.327,0.015,-0.012,0,0.04616,0.00579,-0.00595,0,Mass,1.620000,0.300000,-0.290000,0,0.070000,0.080000,-0.050000,0,G8 IV/V,1.71,0.04,-0.04,0,1.05,0.05,-0.05,0,9.000,0.500,-0.600,0,321.2960000,4.1890000,-4.0850000
EPIC 249893012 d,0,35.74700000,0.00500000,-0.00500000,0,0.220000,0.020000,-0.040000,0,0.352,0.012,-0.011,0,0.03203,0.00774,-0.00761,0,Mass,0.910000,0.250000,-0.230000,0,0.150000,0.210000,-0.110000,0,G8 IV/V,1.71,0.04,-0.04,0,1.05,0.05,-0.05,0,9.000,0.500,-0.600,0,321.2960000,4.1890000,-4.0850000
GJ 1061 b,0,3.20400000,0.00100000,-0.00100000,0,0.021000,0.001000,-0.001000,0,0.098,,,0,0.00431,0.00050,-0.00047,0,Msini,5.660000,,,0,0.310000,,,1,M5.5 V,0.16,0.01,-0.01,0,0.12,0.01,-0.01,0,7.000,0.500,-0.500,-1,3.6727800,0.0008900,-0.0009000
GJ 1061 c,0,6.68900000,0.00500000,-0.00500000,0,0.035000,0.001000,-0.001000,0,0.105,,,0,0.00547,0.00072,-0.00072,0,Msini,5.820000,,,0,0.290000,,,1,M5.5 V,0.16,0.01,-0.01,0,0.12,0.01,-0.01,0,7.000,0.500,-0.500,-1,3.6727800,0.0008900,-0.0009000
GJ 1061 d,0,13.03100000,0.02500000,-0.03200000,0,0.054000,0.001000,-0.001000,0,0.103,,,0,0.00516,0.00076,-0.00072,0,Msini,5.770000,,,0,0.530000,,,1,M5.5 V,0.16,0.01,-0.01,0,0.12,0.01,-0.01,0,7.000,0.500,-0.500,-1,3.6727800,0.0008900,-0.0009000
GJ 1132 b,0,1.62893100,0.00002700,-0.00002700,0,0.015300,0.000500,-0.000500,0,0.101,0.005,-0.005,0,0.00522,0.00072,-0.00072,0,Mass,6.300000,1.300000,-1.300000,0,0.220000,,,0,M4.5 V,0.21,0.01,-0.01,0,0.18,0.02,-0.02,0,5.000,,,-1,12.6130000,0.0070000,-0.0070000
GJ 1132 c,0,8.92900000,0.01000000,-0.01000000,0,0.047600,0.001700,-0.001700,0,0.128,,,0,0.00831,0.00138,-0.00138,0,Msini,4.960000,,,0,0.270000,,,1,M4.5 V,0.21,0.01,-0.01,0,0.18,0.02,-0.02,0,5.000,,,-1,12.6130000,0.0070000,-0.0070000
GJ 1214 b,0,1.58040433,0.00000013,-0.00000013,0,0.014900,0.000260,-0.000260,0,0.245,0.004,-0.005,0,0.02571,0.00135,-0.00135,0,Mass,2.200000,0.170000,-0.160000,0,0.063000,,,1,M4 V,0.21,0.01,-0.01,0,0.18,0.01,-0.01,0,3.000,,,-1,14.6427000,0.0372000,-0.0372000
GJ 1252 b,0,0.51823310,0.00000840,-0.00000840,0,0.009150,0.000150,-0.000150,0,0.106,0.007,-0.007,0,0.00415,0.00088,-0.00088,0,Mass,4.200000,1.300000,-1.100000,0,0.000000,,,0,M3,0.39,0.02,-0.02,0,0.38,0.02,-0.02,0,3.900,0.400,-0.400,0,20.3730000,0.0192000,-0.0192000
GJ 143 b,0,35.61253000,0.00060000,-0.00062000,0,0.191500,0.005800,-0.006300,0,0.233,0.015,-0.014,0,0.07142,0.00692,-0.00598,0,Mass,7.000000,1.600000,-1.300000,0,0.188000,0.076000,-0.078000,0,K4.5,0.70,0.03,-0.03,0,0.73,0.07,-0.07,0,3.800,3.700,-3.700,0,16.3200000,0.0071000,-0.0071000
GJ 163 b,0,8.63182000,0.00155000,-0.00155000,0,0.060700,0.000010,-0.000010,0,0.290,,,0,0.03335,0.00189,-0.00189,0,Msini,1.700000,,,0,0.073000,0.050000,-0.050000,0,M,0.41,0.01,-0.01,0,0.40,0.02,-0.02,0,6.000,4.000,-4.000,0,15.1285000,0.0072000,-0.0072000
GJ 163 c,0,25.63058000,0.02550000,-0.02550000,0,0.125400,0.000100,-0.000100,0,0.223,,,0,0.02140,0.00283,-0.00283,0,Msini,2.390000,,,0,0.099000,0.086000,-0.086000,0,M,0.41,0.01,-0.01,0,0.40,0.02,-0.02,0,6.000,4.000,-4.000,0,15.1285000,0.0072000,-0.0072000
GJ 163 d,0,603.95116000,7.55862000,-7.55862000,0,1.030400,0.008600,-0.008600,0,0.528,,,0,0.09250,0.00912,-0.00912,0,Msini,0.779000,,,0,0.373000,0.077000,-0.077000,0,M,0.41,0.01,-0.01,0,0.40,0.02,-0.02,0,6.000,4.000,-4.000,0,15.1285000,0.0072000,-0.0072000
GJ 229 A c,0,121.93268000,0.06708000,-0.08158000,0,0.384000,0.005000,-0.005000,0,0.256,,,0,0.02700,0.00200,-0.00200,0,Msini,1.990000,,,0,0.366000,0.065000,-0.063000,0,M1.5V,0.46,0.01,-0.02,0,0.51,0.02,-0.02,0,0.400,,,1,5.7562400,0.0015250,-0.0015250
GJ 229 b,0,579.47495000,1.67942000,-1.41414000,0,1.086000,0.015000,-0.015000,0,0.354,,,0,0.04700,0.00300,-0.00400,0,Msini,1.310000,,,0,0.404000,0.105000,-0.124000,0,M1/M2 V,0.46,0.01,-0.02,0,0.51,0.02,-0.02,0,0.400,,,1,5.7562400,0.0015250,-0.0015250
GJ 3021 b,0,133.71000000,0.20000000,-0.20000000,0,0.490000,,,0,1.170,,,0,3.37000,0.09000,-0.09000,0,Msini,2.620000,,,0,0.511000,0.017000,-0.017000,0,G6 V,0.90,,,0,0.90,,,0,0.370,,,0,17.5559000,0.0073000,-0.0073000
GJ 317 b,0,695.66000000,0.35500000,-0.35500000,0,1.151000,0.018000,-0.018000,0,1.180,,,0,2.50000,0.70000,-0.40000,0,Mass,1.860000,,,0,0.070000,0.010000,-0.010000,0,M2.5 V,0.43,0.01,-0.01,0,0.42,0.02,-0.02,0,5.000,,,0,15.1968000,0.0130000,-0.0129000
GJ 317 c,0,6739.32300000,143.10600000,-143.10600000,0,5.230000,0.111000,-0.111000,0,1.200,,,0,1.64396,0.06010,-0.06010,0,Msini,1.170000,,,0,0.170000,0.020000,-0.020000,0,M2.5 V,0.43,0.01,-0.01,0,0.42,0.02,-0.02,0,5.000,,,0,15.1968000,0.0130000,-0.0129000
GJ 338 B b,0,24.42200000,0.01400000,-0.01400000,0,0.142000,0.005000,-0.005000,0,0.290,,,0,0.03335,0.00378,-0.00378,0,Msini,1.700000,,,0,0.109000,0.100000,-0.075000,0,M0 V,0.58,0.03,-0.03,0,0.64,0.07,-0.07,0,4.000,3.000,-3.000,0,6.3325600,0.0016700,-0.0016800
GJ 3470 b,0,3.33664960,0.00000390,-0.00000330,0,0.035500,0.001900,-0.001900,0,0.408,0.016,-0.016,0,0.04373,0.00472,-0.00472,0,Mass,0.800000,0.130000,-0.130000,0,0.017000,0.016000,-0.012000,0,M1.5,0.55,0.02,-0.02,0,0.54,0.05,-0.04,0,1.650,1.350,-1.350,0,29.4214000,0.0508000,-0.0507000
GJ 3512 b,0,203.69000000,0.09000000,-0.02000000,0,0.337000,0.001000,-0.001000,0,1.270,,,0,0.46000,0.02000,-0.01000,0,Msini,0.275000,,,0,0.440000,0.010000,-0.010000,0,M5.5 V,0.14,0.01,-0.01,0,0.12,0.01,-0.01,0,5.500,2.500,-2.500,0,9.4863700,0.0085700,-0.0085600
GJ 3512 c,0,1599.60000000,1.10000000,-0.80000000,0,1.292000,0.003000,-0.003000,0,0.832,,,0,0.20000,0.01000,-0.01000,0,Msini,0.431000,,,0,0.018300,0.000100,-0.000100,0,M5.5 V,0.14,0.01,-0.01,0,0.12,0.01,-0.01,0,5.500,2.500,-2.500,0,9.4863700,0.0085700,-0.0085600
